Province,Year,T2M_mean,T2M_std,T2M_max,T2M_min,T2M_MAX_max,T2M_MIN_min,RH2M_mean,RH2M_std,CLOUD_AMT_mean,PRECTOTCORR_sum,PRECTOTCORR_max,PRECTOTCORR_std,GWETPROF_mean,CLRSKY_SFC_SW_DWN_mean,hot_day_sum,cold_day_sum,rainy_day_sum,heavy_rain_sum,dry_day_sum,low_moisture_sum,GDD_sum,rain_intensity,dry_ratio,hot_ratio,PRECTOTCORR_sum_lag1,T2M_mean_lag1,GDD_sum_lag1,Commodity,Value,Elevation,Landcover,Ndvi_mean,Soil_clay,Soil_ph,Soil_sand,Soil_soc,Price,Revenue,Label
Bình Dương,2012,26.93650273224044,1.1705782712119694,30.87,24.45,38.87,20.12,81.56325136612023,8.164253496375537,76.23715846994536,1617.72,70.41,8.633612079208016,0.6630601092896174,23.922103825136613,37,0,174,21,83,0,6198.76,9.244114285714286,0.2273972602739726,0.1013698630136986,1457.68,26.68756164383561,6090.96,Lúa,37900.0,58.0,10,0.6092527536231884,26,5.3,52,0.4,6234000.0,236268600000.0,Sắn
Bình Dương,2012,26.93650273224044,1.1705782712119694,30.87,24.45,38.87,20.12,81.56325136612023,8.164253496375537,76.23715846994536,1617.72,70.41,8.633612079208016,0.6630601092896174,23.922103825136613,37,0,174,21,83,0,6198.76,9.244114285714286,0.2273972602739726,0.1013698630136986,1457.68,26.68756164383561,6090.96,Lúa hè thu,7100.0,58.0,10,0.6092527536231884,26,5.3,52,0.4,6234000.0,44261400000.0,Sắn
Bình Dương,2012,26.93650273224044,1.1705782712119694,30.87,24.45,38.87,20.12,81.56325136612023,8.164253496375537,76.23715846994536,1617.72,70.41,8.633612079208016,0.6630601092896174,23.922103825136613,37,0,174,21,83,0,6198.76,9.244114285714286,0.2273972602739726,0.1013698630136986,1457.68,26.68756164383561,6090.96,Khoai lang,1700.0,58.0,10,0.6092527536231884,26,5.3,52,0.4,5969917.0,10148858900.0,Sắn
Bình Dương,2012,26.93650273224044,1.1705782712119694,30.87,24.45,38.87,20.12,81.56325136612023,8.164253496375537,76.23715846994536,1617.72,70.41,8.633612079208016,0.6630601092896174,23.922103825136613,37,0,174,21,83,0,6198.76,9.244114285714286,0.2273972602739726,0.1013698630136986,1457.68,26.68756164383561,6090.96,Lúa đông xuân,13400.0,58.0,10,0.6092527536231884,26,5.3,52,0.4,6234000.0,83535600000.0,Sắn
Bình Dương,2012,26.93650273224044,1.1705782712119694,30.87,24.45,38.87,20.12,81.56325136612023,8.164253496375537,76.23715846994536,1617.72,70.41,8.633612079208016,0.6630601092896174,23.922103825136613,37,0,174,21,83,0,6198.76,9.244114285714286,0.2273972602739726,0.1013698630136986,1457.68,26.68756164383561,6090.96,Sắn,112300.0,58.0,10,0.6092527536231884,26,5.3,52,0.4,2593000.0,291193900000.0,Sắn
Bình Dương,2012,26.93650273224044,1.1705782712119694,30.87,24.45,38.87,20.12,81.56325136612023,8.164253496375537,76.23715846994536,1617.72,70.41,8.633612079208016,0.6630601092896174,23.922103825136613,37,0,174,21,83,0,6198.76,9.244114285714286,0.2273972602739726,0.1013698630136986,1457.68,26.68756164383561,6090.96,Lúa thu đông,7100.0,58.0,10,0.6092527536231884,26,5.3,52,0.4,6234000.0,44261400000.0,Sắn
Bình Dương,2013,27.651342465753423,1.874664982664949,32.89,23.45,40.27,17.6,75.15038356164384,11.358324626194433,73.94013698630137,1012.22,32.26,5.112107087346407,0.5783561643835616,23.818,92,0,148,11,106,0,6442.74,6.793422818791947,0.2904109589041095,0.2520547945205479,1617.72,26.93650273224044,6198.76,Lúa mùa,17000.0,58.0,10,0.6092527536231884,26,5.3,52,0.4,6157000.0,104669000000.0,Lúa
Bình Dương,2013,27.651342465753423,1.874664982664949,32.89,23.45,40.27,17.6,75.15038356164384,11.358324626194433,73.94013698630137,1012.22,32.26,5.112107087346407,0.5783561643835616,23.818,92,0,148,11,106,0,6442.74,6.793422818791947,0.2904109589041095,0.2520547945205479,1617.72,26.93650273224044,6198.76,Ngô,800.0,58.0,10,0.6092527536231884,26,5.3,52,0.4,6822000.0,5457600000.0,Lúa
Bình Dương,2013,27.651342465753423,1.874664982664949,32.89,23.45,40.27,17.6,75.15038356164384,11.358324626194433,73.94013698630137,1012.22,32.26,5.112107087346407,0.5783561643835616,23.818,92,0,148,11,106,0,6442.74,6.793422818791947,0.2904109589041095,0.2520547945205479,1617.72,26.93650273224044,6198.76,Lúa,37000.0,58.0,10,0.6092527536231884,26,5.3,52,0.4,6157000.0,227809000000.0,Lúa
Bình Dương,2013,27.651342465753423,1.874664982664949,32.89,23.45,40.27,17.6,75.15038356164384,11.358324626194433,73.94013698630137,1012.22,32.26,5.112107087346407,0.5783561643835616,23.818,92,0,148,11,106,0,6442.74,6.793422818791947,0.2904109589041095,0.2520547945205479,1617.72,26.93650273224044,6198.76,Lúa hè thu,6800.0,58.0,10,0.6092527536231884,26,5.3,52,0.4,6157000.0,41867600000.0,Lúa
Bình Dương,2013,27.651342465753423,1.874664982664949,32.89,23.45,40.27,17.6,75.15038356164384,11.358324626194433,73.94013698630137,1012.22,32.26,5.112107087346407,0.5783561643835616,23.818,92,0,148,11,106,0,6442.74,6.793422818791947,0.2904109589041095,0.2520547945205479,1617.72,26.93650273224044,6198.76,Khoai lang,1700.0,58.0,10,0.6092527536231884,26,5.3,52,0.4,6444000.0,10954800000.0,Lúa
